,id,item_number,description,vendor_name,stock_units,inventory_value,unit_cost,del_time,order_frequency_days,qty_unit_cd,inv_class_cd,service_level,purchasing_method,min,max,comment,movement_last_year,usage_last_year,movement_two_year,usage_two_year,movement_three_year,usage_three_year
159,3554,2606169-13,"RING, Retaining","The Boeing Comp, Spare Dist Cent",5.0000,260.000000,52.00,7,10.0,EA,BATCH,,min-max,2.0,4.0,,1,1,0,0,0,0
160,3555,26-444,BUSHING,Goodrich Corporation,13.0000,2132.000000,164.00,76,10.0,EA,BATCH,,min-max,2.0,4.0,,0,0,2,0,0,0
161,3572,310N5010-6,Washer,"The Boeing Comp, Spare Dist Cent",12.0000,2316.000000,193.00,8,10.0,EA,BATCH,,min-max,5.0,8.0,,9,28,3,12,2,8
162,3586,287T0011-3,Clamp,B/E Aerospace Cons Mng,413.0000,1652.000000,4.00,16,10.0,EA,BATCH,,,,,,4,4,6,3,3,5
163,3587,1691,Bulb,Wencor West,155.0000,155.000000,1.00,14,100.0,EA,BATCH,,,,,,38,254,20,157,12,133
164,3590,185F88-6,"Tyre, 18x5,5",Goodyear Nederland BV,10.0000,4465.000000,446.50,82,10.0,EA,BATCH,,,,,,8,17,12,18,9,13
165,3606,198-831-2129,"Ring    Sealing,Inner-Shr0ud",Rolls-Royce Aero Repair & Overhaul (UK),6.0000,687.000000,114.50,27,10.0,EA,BATCH,,,,,,5,5,7,8,3,3
166,3638,311N3066-13,Indicator,"Unical Aviation, Inc.",3.0000,732.000000,244.00,41,10.0,EA,BATCH,,min-max,2.0,2.0,AOG 767,0,0,0,0,0,0
167,3651,287T0011-1,Clamp,Icelandair,1424.0000,1424.000000,1.00,18,100.0,EA,BATCH,,,,,,3,4,5,5,5,106
168,3652,16700,Base Discharger Rudder,"Proponent , INC. (Kapco)",4.0000,348.000000,87.00,61,10.0,EA,BATCH,,,,,,3,5,11,15,10,15
169,3663,334500WFC,Element Element Ay-Oil Filter,"The Boeing Comp, Spare Dist Cent",14.0000,458.500000,32.75,36,10.0,EA,BATCH,,,,,,3,5,3,-2,4,5
170,3688,1665,Bulb Light Bulb,"Boeing Distribution, Inc (Aviall)",30.0000,30.000000,1.00,9,100.0,EA,BATCH,,,,,,11,22,2,-4,5,44
171,3698,342-116-1,Lining  Mwl Brake,Goodrich Corporation,40.0000,1840.000000,46.00,34,10.0,EA,BATCH,,min-max,260.0,260.0,,21,1149,24,899,15,832
172,3706,1A081-0155-11,Switch Switch-Toilet Timer,"The Boeing Comp, Spare Dist Cent",10.0000,9308.571400,930.86,21,10.0,EA,BATCH,,,,,,5,1,9,1,6,6
173,3717,148-500,Bracket,Goodrich Corporation,3.0000,156.000000,52.00,131,10.0,EA,BATCH,,,,,,6,11,3,6,0,0
174,3732,342-118-1,Lining  Mwl Brake,Goodrich Corporation,58.0000,2871.000000,49.50,35,10.0,EA,BATCH,,min-max,130.0,200.0,,22,577,19,459,15,416
175,3791,16-0095-1,Lens    Lens Assy,"Boeing Distribution, Inc (Aviall)",2.0000,536.000000,268.00,13,10.0,EA,BATCH,,,,,,9,7,2,2,1,1
176,3792,161N0001-31,Hub Cap Assy,Aero Controls Inc.,5.0000,7688.750000,1537.75,31,10.0,EA,BATCH,,min-max,3.0,6.0,Req from AOG,0,0,0,0,0,0
177,3794,170-274,Insert,Goodrich Corporation,18.0000,90.000000,5.00,20,10.0,EA,BATCH,,,,,,7,34,2,3,0,0
178,3842,2024T3-080,Aluminum Aluminum Sheet,Future Metals LLC Europa Division,118.0000,2537.000000,21.50,30,10.0,SF,BATCH,,,,,,4,10,12,21,10,39
179,3859,303,Bulb    Spare Bulb Stowage B,"Boeing Distribution, Inc (Aviall)",268.0000,0.000000,0.00,12,10.0,EA,BATCH,,min-max,150.0,250.0,,2,21,3,4,1,30
180,3874,2048-0031-2,Disc Cap Ay  Waste Tank,"Proponent , INC. (Kapco)",3.0000,105.000000,35.00,13,10.0,EA,BATCH,,min-max,1.0,4.0,,3,3,4,4,3,3
181,3877,214T3419-29,Filter Ay  Inlet  Lav/Galy Vent,"Unical Aviation, Inc.",31.0000,930.000000,30.00,28,10.0,EA,BATCH,,,,,,17,84,21,105,18,95
182,3891,20050,Plate Anchor  Bulk Cargo Compt,"The Boeing Comp, Spare Dist Cent",1.0000,45.000000,45.00,18,10.0,EA,BATCH,,,,,,3,6,5,6,3,4
183,3915,1277M66P01,SEAL,"The Boeing Comp, Spare Dist Cent",1.0000,2310.000000,2310.00,8,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,0,0
184,3917,216T1400-3,GASKET,"The Boeing Comp, Spare Dist Cent",6.0000,300.000000,50.00,7,10.0,EA,BATCH,,,,,,3,4,4,5,3,3
185,3927,19012-010,Flexible Duct,LEKI Aviation,3.0000,1710.000000,570.00,104,10.0,EA,BATCH,,min-max,1.0,3.0,,0,0,0,0,0,0
186,3980,21510-51,Latch Snap  Net  Fwd Cargo Compt,"The Boeing Comp, Spare Dist Cent",29.0000,768.500000,26.50,12,10.0,EA,BATCH,,,,,,14,18,4,2,0,0
187,4015,2-267S317-60,PACKING,Wencor West,14.0000,238.000000,17.00,38,10.0,EA,BATCH,,min-max,5.0,20.0,,34,32,18,17,10,10
188,4027,1538M42P01,GASKET - P49,"The Boeing Comp, Spare Dist Cent",14.0000,518.000000,37.00,49,10.0,EA,BATCH,,,,,,17,7,21,7,14,5
189,4046,16202-022,Gasket,Monogram Systems,13.0000,91.000000,7.00,35,10.0,EA,BATCH,,,,,,7,24,6,23,4,25
190,4072,12D117-6,Valve Potable Water System,"The Boeing Comp, Spare Dist Cent",4.0000,4132.000000,1033.00,14,10.0,EA,BATCH,,,,,,3,0,2,0,2,0
191,4105,31-5241-5,Lamp Assy,"The Boeing Comp, Spare Dist Cent",6.0000,2034.000000,339.00,44,10.0,EA,BATCH,,,,,,7,9,7,7,7,7
192,4107,32-573,CAP SPLINE,Goodrich Corporation,99.0000,7722.000000,78.00,119,10.0,EA,BATCH,,min-max,13.0,26.0,,4,42,0,0,1,13
193,4142,13206-001FS,SWITCH MODULE,"Unical Aviation, Inc.",5.0000,1875.000000,375.00,19,10.0,EA,BATCH,,,,,,7,10,5,7,11,13
194,4156,29675-20629,Cone - Bearing,Wencor West,9.0000,168.000030,18.67,15,10.0,EA,BATCH,,min-max,5.0,15.0,,23,34,19,24,13,17
195,4211,2024T3-050,Aluminum Aluminum Sheet,Future Metals LLC Europa Division,57.0000,741.000000,13.00,45,10.0,SF,BATCH,,,,,,23,337,17,145,6,84
196,4222,2214014-1,Restrant Restraint Flexible,Honeywell Aerospace Phoenix,4.0000,450.000000,112.50,46,10.0,EA,BATCH,,,,,,2,0,3,6,2,15
197,4367,2232,Lamp,"Boeing Distribution, Inc (Aviall)",32.0000,32.000000,1.00,16,100.0,EA,BATCH,,,,,,3,22,5,16,3,9
198,4381,285N0412-1,Handset Ay  Aft Electronic Panel,"The Boeing Comp, Spare Dist Cent",22.0000,46625.333260,2119.33,43,10.0,EA,BATCH,,,,,,26,7,42,-22,23,14
199,4386,3149347A0072,"TABLE, IAT LH",Aviointeriors S.P.A.,74.0000,0.000000,0.00,231,10.0,EA,BATCH,,,,,,3,17,6,23,2,6
200,4387,3152960000UV,"ARMREST, LONG RH RECLINE",Aviointeriors S.P.A.,29.0000,0.000000,0.00,140,10.0,EA,BATCH,,,,,,29,6,10,21,1,12
201,4410,25-1126-23,Lens,"Boeing Distribution, Inc (Aviall)",3.0000,1101.000000,367.00,7,10.0,EA,BATCH,,min-max,2.0,4.0,,0,0,0,0,0,0
202,4422,2085M48P01,SEAL ASSY,"CFM International, Inc.",18.0000,7362.000000,409.00,26,10.0,EA,BATCH,,min-max,10.0,15.0,CFM_LEAP Engine RSPL,1,2,0,0,0,0
203,4520,39-188,"Seal, Grease",Goodrich Corporation,1.0000,671.000000,671.00,112,10.0,EA,BATCH,,min-max,5.0,5.0,Q-400,8,9,2,4,0,0
204,4559,251N1241-4,Trigger Switch  Actuating Control Wheel,"The Boeing Comp, Spare Dist Cent",6.0000,882.000000,147.00,12,10.0,EA,BATCH,,,,,,3,1,3,4,3,3
205,4614,235120,Valve,LEKI Aviation,5.0000,1750.000000,350.00,14,10.0,EA,BATCH,,min-max,2.0,5.0,,0,0,1,1,0,0
206,4629,276005,Fuse,"The Boeing Comp, Spare Dist Cent",21.0000,42.000000,2.00,25,10.0,EA,BATCH,,,,,,7,20,8,13,1,2
207,4641,29-014-3006,TURNBUTTON,B/E Aerospace INC,1.0000,1194.000000,1194.00,74,10.0,EA,BATCH,,min-max,1.0,2.0,,7,6,11,5,0,0
208,4665,39-206,Seal    Seal-Inner,Goodrich Corporation,6.0000,297.000000,49.50,111,10.0,EA,BATCH,,min-max,5.0,10.0,757,4,4,0,0,0,0
209,4692,29-014-2006,TURNBUTTON,B/E Aerospace INC,2.0000,2056.000000,1028.00,125,10.0,EA,BATCH,,min-max,2.0,2.0,,4,10,5,3,0,0
210,4719,29685-20629,Cone    Cone-Bearing,Goodrich Corporation,7.0000,273.000000,39.00,42,10.0,EA,BATCH,,min-max,15.0,30.0,,35,52,37,55,22,29
211,4740,245-202,Ring    Backup,Goodrich Corporation,223.0000,892.000000,4.00,26,10.0,EA,BATCH,,,,,,17,102,9,48,1,14
212,4754,342-117-1,Lining,Goodrich Corporation,98.0000,8232.000000,84.00,35,10.0,EA,BATCH,,min-max,130.0,200.0,,20,572,16,429,14,416
213,4768,27684-20629,Cup      Cup-Bearing,Goodrich Corporation,11.0000,858.000000,78.00,33,10.0,EA,BATCH,,,,,,20,30,20,38,12,20
214,4824,315170200072,"TABLE, REAR",Aviointeriors S.P.A.,193.0000,74112.000000,384.00,203,10.0,EA,BATCH,,,,,,4,3,3,1,0,0
215,4836,26-307,BUSHING - SUPPORT MAIN BRAKE,Goodrich Corporation,18.0000,6480.000000,360.00,87,10.0,EA,BATCH,,min-max,1.0,2.0,,0,0,2,0,0,0
216,4842,287T0011-4,Clamp,"The Boeing Comp, Spare Dist Cent",15.0000,60.000000,4.00,9,10.0,EA,BATCH,,,,,,4,12,5,9,2,6
217,4843,29620-20629,CUP,Wencor West,13.0000,338.000000,26.00,25,10.0,EA,BATCH,,,,,,15,26,19,36,10,22
218,4863,411N3210-90,Filter Plenum  Ceiling  Lowered,Wencor West,27.0000,1161.000000,43.00,22,10.0,EA,BATCH,,,,,,41,164,40,159,38,156
219,4898,289-601-248,Mask Ay Oxygen  Emergency Equipment,Safran Aerosystems Services,240.0000,24600.000000,102.50,82,10.0,EA,BATCH,,,,,,119,920,111,890,43,342
220,4962,411N1240-1,Bracket,"The Boeing Comp, Spare Dist Cent",1.0000,25.000000,25.00,37,10.0,EA,BATCH,,,,,,1,1,7,37,2,2
221,5003,3173102-64,Case,Topper Cases Ltd.,18.0000,2844.000000,158.00,128,10.0,EA,BATCH,,min-max,10.0,11.0,Req Eiki 16.2.2023,1,6,0,0,0,0
222,5004,319K28-1,"Tyre, H31x9.75-13",Goodyear Nederland BV,18.0000,17721.000000,984.50,40,10.0,EA,BATCH,,,,,,13,16,12,19,12,15
223,5043,398FR,Tape  3m Tape 3 Inch,Hansair Logistics GmbH,0.0000,0.000000,93.00,103,10.0,RL,BATCH,,,,,,36,90,17,53,11,34
224,5157,3205-15,Bearing,Safran Aerosystems Services,50.0000,1800.000000,36.00,43,10.0,EA,BATCH,,,,,,4,35,7,65,3,38
225,5161,33M100,Lubrcant Lubricant Tube,Aerospheres (UK) Ltd.,31.0000,697.500000,22.50,34,10.0,EA,BATCH,,,,,,23,36,28,46,17,35
226,5177,322338,Terminal,"The Boeing Comp, Spare Dist Cent",61.0000,61.000000,1.00,31,100.0,EA,BATCH,,,,,,2,6,1,10,9,49
227,5188,20-531-1,Ajuster Adjuster Pin,Goodrich Corporation,2.0000,110.000000,55.00,57,10.0,EA,BATCH,,,,,,19,103,15,66,2,12
228,5201,2A113-0362-3A,Cover,"Yokohama Aerospace America, Inc.",15.0000,9105.000000,607.00,78,10.0,EA,BATCH,,min-max,5.0,10.0,,0,0,0,0,0,0
229,5258,1A123-0093-5,Seal    Toilet Shroud,"Yokohama Aerospace America, Inc.",13.0000,355.333290,27.33,75,10.0,EA,BATCH,,,,,,2,6,7,13,6,18
230,5262,21180120A61,SAIL CLOTH (GRAY),Seaman Corporation,106.0000,954.000000,9.00,33,10.0,YD,BATCH,,,,,,6,7,1,1,4,7
231,5304,387,Lamp Attendant Call Light,Boeing Distribution Services INC. (KLX),3212.0000,0.000000,0.00,15,100.0,EA,BATCH,,,,,,55,4632,57,3955,42,6114
232,5313,322337,Terminal,"The Boeing Comp, Spare Dist Cent",4.0000,8.000000,2.00,10,10.0,EA,BATCH,,,,,,7,28,5,33,5,23
233,5349,314937200072,"TABLE, IAT RH",Aviointeriors S.P.A.,16.0000,0.000000,0.00,211,10.0,EA,BATCH,,,,,,2,12,4,23,1,1
234,5350,314U2106-7,Wear Pad,"The Boeing Comp, Spare Dist Cent",15.0000,3435.000000,229.00,23,10.0,EA,BATCH,,,,,,4,11,0,0,3,26
235,5359,38FA602,Vacuum Blower Filter,"Boeing Distribution, Inc (Aviall)",0.0000,0.000000,298.83,28,10.0,EA,BATCH,,,,,,49,54,34,28,19,24
236,5402,3A083-0469-1,Diffuser Diffuser Ay,LEKI Aviation,11.0000,1023.000000,93.00,26,10.0,EA,BATCH,,,,,,1,1,6,8,4,5
237,5437,3149346A0072,"TABLE, IAT RH",Aviointeriors S.P.A.,80.0000,0.000000,0.00,231,10.0,EA,BATCH,,,,,,4,10,4,23,2,9
238,5452,411N1114-12A,Shade,"The Boeing Comp, Spare Dist Cent",3.0000,894.000000,298.00,11,10.0,EA,BATCH,,,,,,14,16,6,7,12,18
239,5456,4150S,SEALER EDGE,Merking ehf.,6.0000,253.999980,42.33,148,10.0,EA,BATCH,,,,,,5,5,22,19,10,10
240,5466,3-905S383-70,Packing,"The Boeing Comp, Spare Dist Cent",58.0000,9.666860,0.17,19,100.0,EA,BATCH,,,,,,13,21,23,47,16,31
241,5486,39-135,Grease Seal,Goodrich Corporation,6.0000,6150.000000,1025.00,112,10.0,EA,BATCH,,min-max,5.0,5.0,Q-400,0,0,0,0,0,0
242,5509,378-256,Heat Shield Assy,Goodrich Corporation,5.0000,0.000000,0.00,105,100.0,EA,BATCH,,min-max,12.0,24.0,,12,62,1,3,0,0
243,5528,411A4902-6,Retainer,"The Boeing Comp, Spare Dist Cent",305.0000,24400.000000,80.00,20,10.0,EA,BATCH,,,,,,7,366,9,291,9,107
244,5574,31-3250-1,Gasket,"The Boeing Comp, Spare Dist Cent",18.0000,378.000000,21.00,69,10.0,EA,BATCH,,,,,,7,11,3,4,2,2
245,5586,43-1424,Bolt,Goodrich Corporation,172.0000,39044.000000,227.00,16,10.0,EA,BATCH,,min-max,16.0,32.0,,5,35,3,-16,0,0
246,5588,452-0133,Battery For Emergency Xmtr.,"Boeing Distribution, Inc (Aviall)",7.0000,4011.000000,573.00,83,10.0,EA,BATCH,,,,,,16,11,0,0,4,2
247,5591,3876227-2,SENSOR,Honeywell International Inc.,1.0000,10912.000000,10912.00,7,10.0,EA,BATCH,,min-max,1.0,1.0,,1,1,0,0,0,0
248,5603,3-16SIFZ45PPIWFR,Sheet,"The Boeing Comp, Spare Dist Cent",0.0000,0.000000,1.50,0,10.0,EA,BATCH,,,,,Finn ekki PN - HMH 28.4.2023,9,9,39,32,20,20
249,5649,3-907N103-70,Oring Xmsn  Te Flap,"Proponent , INC. (Kapco)",101.0000,0.000000,0.00,17,100.0,EA,BATCH,,,,,,1,4,14,133,15,128
250,5670,31-8209-1,Gasket,"Boeing Distribution, Inc (Aviall)",5.0000,435.000000,87.00,17,10.0,EA,BATCH,,,,,,3,3,2,2,3,3
251,5689,4812-107,Washer,Monogram Systems,78.0000,468.000000,6.00,53,10.0,EA,BATCH,,,,,,7,48,7,48,5,52
252,5746,45-265,Tube    -Adjuster,Goodrich Corporation,52.0000,1664.000000,32.00,54,10.0,EA,BATCH,,,,,,3,21,4,28,3,21
253,5788,389A-20629,"Cone, Bearing (Outer)",Wencor West,86.0000,6106.000000,71.00,28,10.0,EA,BATCH,,,,,,30,51,17,24,10,20
254,5822,412A1810-2B,Bumper Door,"The Boeing Comp, Spare Dist Cent",127.0000,317.500000,2.50,15,10.0,EA,BATCH,,,,,,1,-2,5,215,3,106
255,5878,40-711,Spring,Goodrich Corporation,12.0000,420.000000,35.00,36,10.0,EA,BATCH,,min-max,7.0,14.0,,2,2,1,1,1,2
256,5885,4907-52,Ring    Seal,Rolls-Royce Aero Repair & Overhaul (UK),26.0000,286.000000,11.00,31,10.0,EA,BATCH,,,,,,9,9,18,16,18,26
257,5936,2233,Bulb,Boeing Distribution Services INC. (KLX),101.0000,101.000000,1.00,23,100.0,EA,BATCH,,,,,,9,55,10,61,12,110
258,5943,2534M51P02,GASKET,"CFM International, Inc.",2.0000,3006.000000,1503.00,27,10.0,EA,BATCH,,min-max,1.0,1.0,CFM_LEAP Engine RSPL / AOG,2,0,0,0,0,0
259,5946,26-349,BUSHING MAIN BRAKE ASSY,Goodrich Corporation,8.0000,2720.000000,340.00,100,10.0,EA,BATCH,,min-max,1.0,2.0,,0,0,0,0,0,0
260,6022,370570,AERODUR CLEARCOAT 3001 A9002,AkzoNobel Aerospace Coatings,3.0000,39.000000,13.00,54,10.0,EA,BATCH,,,,,,6,6,1,1,0,0
261,6035,241076,Repair Kit,"Proponent , INC. (Kapco)",15.0000,1680.000000,112.00,24,10.0,EA,BATCH,,,,,,9,45,14,55,10,43
262,6054,305766-1,"Plug Plug-Igniter, High Voltage Air Gap",Boeing Distribution Services INC. (KLX),0.0000,0.000000,1865.50,29,10.0,EA,BATCH,,,,,,10,2,10,5,5,5
263,6071,3M77,3m 77 Límsprey,"Boeing Distribution, Inc (Aviall)",14.0000,252.000000,18.00,58,10.0,EA,BATCH,,,,,Aviall PN: 77=32,47,66,57,73,30,37
264,6086,4100170-015-03,O-Ring,"The Boeing Comp, Spare Dist Cent",0.0000,0.000000,31.00,5,10.0,EA,BATCH,,,,,,16,95,1,4,0,0
265,6116,4551,Lamp Light Instl  Taxi  Ng,Boeing Distribution Services INC. (KLX),104.0000,936.000000,9.00,27,10.0,EA,BATCH,,,,,,60,85,58,86,24,65
266,6135,411A4902-7,Retainer,"The Boeing Comp, Spare Dist Cent",51.0000,2601.000000,51.00,40,10.0,EA,BATCH,,,,,,6,300,7,100,1,100
267,6168,2PB11T2,Switch Pb Fwd Panel,,32.0000,544.000000,17.00,21,10.0,EA,BATCH,,min-max,2.0,2.0,MAX Boeing RSPL,0,0,0,0,0,0
268,6229,43-1247,Bolt,Goodrich Corporation,48.0000,1872.000000,39.00,53,10.0,EA,BATCH,,,,,,11,107,8,70,2,15
269,6243,332001P,Fuse,Delta TechOps,190.0000,475.000000,2.50,12,10.0,EA,BATCH,,,,,,6,14,5,62,3,9
270,6276,52375-20629,Cone-Bearing Inner,Goodrich Corporation,1.0000,222.000000,222.00,36,10.0,EA,BATCH,,,,,,8,9,8,11,3,4
271,6281,411N1109-9C,SHADE AY - Overwing Hatch,"The Boeing Comp, Spare Dist Cent",9.0000,3325.500000,369.50,14,10.0,EA,BATCH,,,,,,23,7,26,13,12,10
272,6296,4554,Lamp Taxi Lt Nose Ldg Gear,Boeing Distribution Services INC. (KLX),14.0000,196.000000,14.00,33,10.0,EA,BATCH,,,,,,10,14,12,19,4,13
273,6305,327,Bulb,Boeing Distribution Services INC. (KLX),189.0000,0.000000,0.00,12,100.0,EA,BATCH,,,,,,7,185,5,126,6,83
274,6316,2A083-0613-11,Cartridg Cartridge Ay,"Yokohama Aerospace America, Inc.",17.0000,4904.500000,288.50,26,10.0,EA,BATCH,,,,,,6,2,5,2,14,16
275,6343,4812-70,Motor Motor Ay,Wing Control,20.0000,22180.000000,1109.00,26,10.0,EA,BATCH,,,,,,9,12,11,7,5,25
276,6344,491B1200036-002,CABLE-FLEXIBLE DRIVE,"The Boeing Comp, Spare Dist Cent",2.0000,10920.000000,5460.00,16,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,0,0
277,6349,517-01,LIGHT SYSTEM ASSY,Eastern Aero Marine,22.0000,374.000000,17.00,19,10.0,EA,BATCH,,,,,,4,30,2,2,3,18
278,6364,42FLW524,Nut,"Boeing Distribution, Inc (Aviall)",38.0000,114.000000,3.00,13,10.0,EA,BATCH,,min-max,50.0,100.0,8 per assy - Q200/Q400,10,69,12,46,1,8
279,6390,2A258-0403,Cable,Satair A/S,2.0000,122.000000,61.00,30,10.0,EA,BATCH,,min-max,1.0,2.0,,0,0,1,1,1,1
280,6418,68-1520,Oring,Goodrich Corporation,197.0000,985.000000,5.00,31,10.0,EA,BATCH,,,,,,22,132,28,171,3,18
281,6427,413T3032-1065,Slider Curtain Track Assy Lowered Ceiling,"The Boeing Comp, Spare Dist Cent",0.0000,0.000000,20.00,8,10.0,EA,BATCH,,,,,,3,5,6,122,0,0
282,6433,43-025,Wire    Safety Wire,"Boeing Distribution, Inc (Aviall)",7.0000,87.500000,12.50,36,10.0,EA,BATCH,,,,,,6,15,10,19,11,16
283,6443,40470-1,FITTING ASSEMBLY,Wing Control,3.0000,1818.000000,606.00,13,10.0,EA,BATCH,,,,,,2,-2,5,5,5,7
284,6501,3884292-2,"Duct Duct-Air, Surge","Boeing Distribution, Inc (Aviall)",3.0000,2031.000000,677.00,174,10.0,EA,BATCH,,min-max,2.0,3.0,,2,2,3,3,1,1
285,6508,68-1234,Back Up Oring,Goodrich Corporation,224.0000,896.000000,4.00,111,10.0,EA,BATCH,,,,,,11,30,12,-2,0,0
286,6524,43-1421,Bolt,Goodrich Corporation,68.0000,6392.000000,94.00,42,10.0,EA,BATCH,,,,,,2,15,3,36,2,24
287,6554,382S-20629,"Cup, Bearing (Outer)",Goodrich Corporation,95.0000,0.000000,0.00,171,10.0,EA,BATCH,,,,,,6,14,2,2,4,6
288,6576,450165,SCREW - SET,Boeing Distribution Services INC. (KLX),6.0000,18.000000,3.00,11,10.0,EA,BATCH,,,,,,9,14,10,9,4,3
289,6581,572757-1,SWITCH,Jet Midwest,0.0000,0.000000,1459.50,19,10.0,EA,BATCH,,min-max,2.0,2.0,,14,13,0,0,0,0
290,6601,311,Lamp,Boeing Distribution Services INC. (KLX),25.0000,50.000000,2.00,17,10.0,EA,BATCH,,,,,,4,6,3,11,0,0
291,6611,3TL32-12A,SWITCH,Satair A/S,1.0000,922.000000,922.00,5,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,0,0,0,0
292,6613,347K63-1,DASH 8 MAIN WHEEL ASSY,Goodyear Nederland BV,11.0000,6083.000000,553.00,35,10.0,EA,BATCH,,,,,,32,65,19,24,14,15
293,6627,685AS15,Bulb    For Push-Buttons,"The Boeing Comp, Spare Dist Cent",278.0000,0.000000,0.00,17,100.0,EA,BATCH,,,,,,8,138,13,694,11,242
294,6655,68-1125,Packing -Preformed,Goodrich Corporation,104.0000,312.000000,3.00,37,10.0,EA,BATCH,,,,,,59,115,32,50,6,10
295,6674,400WSS24,Clip,Boeing Distribution Services INC. (KLX),4.0000,80.000000,20.00,9,10.0,EA,BATCH,,min-max,2.0,4.0,757 AOG,2,2,0,0,0,0
296,6685,43-667,Bolt,Goodrich Corporation,46.0000,2714.000000,59.00,13,10.0,EA,BATCH,,,,,,6,70,5,70,0,0
297,6692,4L500311-19,INSERT ASSY.,B/E Aerospace INC,2.0000,1070.000000,535.00,68,10.0,EA,BATCH,,min-max,2.0,4.0,MAX CONS,10,12,14,12,1,1
298,6694,50-533,PLATE - INSTRUCTION,Goodrich Corporation,9.0000,153.000000,17.00,12,10.0,EA,BATCH,,,,,,3,9,7,21,4,7
299,6704,3612844-2,CLUTCH ASSY -***MAT NOTE***,Jet International Company LLC,0.0000,0.000000,5222.00,9,10.0,EA,BATCH,,,,,,2,0,5,3,6,0
300,6706,549-18,"Ring, Backup",Goodrich Corporation,128.0000,256.000000,2.00,24,100.0,EA,BATCH,,,,,,4,56,3,42,1,14
301,6709,594-20629,Bearing  Bearing,Wencor West,9.0000,738.000000,82.00,41,10.0,EA,BATCH,,,,,,13,25,20,24,24,28
302,6718,4812-133,Plate   Plate-Mounting (Mold,Monogram Systems,7.0000,994.000000,142.00,77,10.0,EA,BATCH,,min-max,5.0,10.0,Sett á min-max til að koma aftur á regular purchase,5,14,5,17,3,21
303,6719,49-415,"Plug, Thermal Relief",Goodrich Corporation,32.0000,0.000000,0.00,21,100.0,EA,BATCH,,min-max,20.0,40.0,,22,86,0,0,0,0
304,6743,53-227,Clip,Goodrich Corporation,17.0000,85.000000,5.00,24,10.0,EA,BATCH,,,,,,19,91,8,42,3,18
305,6799,3507975-1,PLUG - MAGNETIC DRAIN,Honeywell International Sarl,1.0000,1444.000000,1444.00,49,10.0,EA,BATCH,,min-max,1.0,1.0,CFM_LEAP Engine RSPL,0,0,0,0,0,0
306,6802,54-433,Sleeve  Piston,Goodrich Corporation,68.0000,28152.000000,414.00,39,10.0,EA,BATCH,,,,,,9,32,7,28,0,0
307,6831,40418-1,"SEAL, COPPER",Wing Control,11.0000,275.000000,25.00,14,10.0,EA,BATCH,,,,,,5,8,8,12,8,11
308,6896,2A254-0371,Runner,"Boeing Distribution, Inc (Aviall)",4.0000,188.000000,47.00,11,10.0,EA,BATCH,,,,,,5,8,3,9,3,4
309,6903,4801-22,Plug Valve,Monogram Systems,9.0000,216.000000,24.00,116,10.0,EA,BATCH,,,,,,7,18,4,12,6,28
310,6931,411N2599-20C,Strap Ay Warning  Door,"The Boeing Comp, Spare Dist Cent",7.0000,735.000000,105.00,10,10.0,EA,BATCH,,,,,,2,0,7,4,2,6
311,6948,365-3422,"Bison-Glue 3.0gr, Rocket",Parlogis ehf.,432.0000,756.000000,1.75,8,100.0,EA,BATCH,,,,,,11,636,7,684,8,796
312,6956,654T0035-21,Kit     Filter Kit,"The Boeing Comp, Spare Dist Cent",6.0000,1872.000000,312.00,39,10.0,EA,BATCH,,min-max,3.0,6.0,,7,9,4,4,4,5
313,6986,434-093-001,Board Ay Spare Bulb,"The Boeing Comp, Spare Dist Cent",3.0000,687.000000,229.00,35,10.0,EA,BATCH,,,,,,7,5,5,6,6,7
314,7018,434-092-009,Ckt Mdl Ind Light Ay,"The Boeing Comp, Spare Dist Cent",6.0000,330.000000,55.00,24,10.0,EA,BATCH,,,,,,4,9,8,11,3,3
315,7041,654T0035-23,Kit     Filter Kit,"The Boeing Comp, Spare Dist Cent",30.0000,562.500000,18.75,16,10.0,EA,BATCH,,,,,,34,34,40,32,33,39
316,7054,301-1-4HARD032,032steel .032 St Steel.,Future Metals LLC Europa Division,82.0000,2296.000000,28.00,18,10.0,SF,BATCH,,,,,,5,9,4,6,13,13
317,7085,434-1031-2001,Base Ay Light Indicator,Wencor West,7.0000,1463.000000,209.00,15,10.0,EA,BATCH,,,,,,2,2,8,8,8,7
318,7098,378-118,Shield  Ay Heat Assy,Goodrich Corporation,31.0000,5890.000000,190.00,54,10.0,EA,BATCH,,min-max,10.0,20.0,,10,45,3,3,0,0
319,7137,49-279,Plug    Plug-Over Inflation,Goodrich Corporation,15.0000,6255.000000,417.00,24,100.0,EA,BATCH,,,,,,8,6,0,0,1,1
320,7169,45-192,Tube,Goodrich Corporation,10.0000,230.000000,23.00,48,10.0,EA,BATCH,,,,,,21,132,19,114,17,108
321,7175,49-155,PLUG THERMAL RELIEF,Goodrich Corporation,0.0000,0.000000,70.00,17,10.0,EA,BATCH,,min-max,5.0,10.0,Q-200,5,33,1,-14,1,3
322,7183,5106CW,LAMP,"Boeing Distribution, Inc (Aviall)",389.0000,1167.000000,3.00,11,10.0,EA,BATCH,,,,,,5,6,1,1,2,14
