,pn,description,actual_stock,ideal_stock,station,del_time,buy_freq,purchasing_method,min,max
1953,NAS1057T6-021,SPACER,5.0000,0,KEF,7,10,min-max,1,1
1954,315A6174-27,FIRESEAL ASSY,0.0000,0,KEF,30,10,min-max,1,1
1955,315A6105-4,LIMITER ASSY,0.0000,0,KEF,30,10,min-max,1,1
1956,2310063,CLIP,0.0000,0,KEF,30,10,min-max,5,10
1957,C125L2S17,SPRING,0.0000,0,KEF,30,10,min-max,1,3
1958,BMS5-128,ADHESIVE,4.0000,0,KEF,74,10,min-max,2,4
1959,2370091-1,STUD,0.0000,0,KEF,30,10,min-max,60,100
1960,140T2410-21,CLIP,0.0000,0,KEF,30,10,min-max,10,20
1961,315W3524-6,BUMPER ASSY,0.0000,0,KEF,30,10,min-max,10,15
1962,114A5107-3,SHIM,0.0000,0,KEF,30,10,min-max,4,4
1963,161A4303-1,CAP,0.0000,0,KEF,30,10,min-max,3,3
1964,161A2113-5,CAP,0.0000,0,KEF,30,10,min-max,3,3
1965,6-61501-1,SHIM,0.0000,0,KEF,30,10,min-max,2,2
1966,6D187-6,Valve-Shutoff,6.0000,0,KEF,6,10,min-max,1,1
1967,BACN11AG4,Nut,230.0000,0,KEF,18,100,min-max,30,60
1968,80352-10,Spring Compression,49.0000,0,KEF,20,10,min-max,13,50
1969,80028-10,"Ball Nut,Retainer",49.0000,0,KEF,24,10,min-max,13,50
1970,35EN27-4,SWITCH,4.0000,0,KEF,6,10,min-max,4,4
1971,A35786-1,GUIDE SPRING,18.0000,0,KEF,37,10,min-max,18,18
1972,378-118,Shield  Ay Heat Assy,3.0000,0,KEF,67,10,min-max,10,20
1973,14M255-1,SEAL,0.0000,0,KEF,30,10,min-max,1,1
1974,40-598-1,Spring - Helical,24.0000,0,KEF,14,10,min-max,12,24
1975,BAC27NEC261,Marker,10.0000,0,KEF,7,10,min-max,5,10
1976,BACB30NX6K12X,Bolt,16.0000,0,KEF,21,100,min-max,15,25
1977,3173102-64,Case,8.0000,0,KEF,135,10,min-max,10,11
1978,148A7255-13,SKIRT ASSY,0.0000,0,KEF,17,10,min-max,1,1
1979,102LJ2AG,SENSOR,5.0000,0,KEF,9,10,min-max,1,1
1980,491B0700015-005,NUT - COLLAR,1.0000,0,KEF,2,10,min-max,1,1
1981,491B0700027-811,PIN,0.0000,0,KEF,3,10,min-max,1,1
1982,491B1213061-001,LINK - COUPLPER,1.0000,0,KEF,8,10,min-max,1,1
1983,14M199-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
1984,14M268-1,SEAL,0.0000,0,KEF,30,10,min-max,1,1
1985,K19079-4,NUT - SPECIAL,0.0000,0,KEF,16,10,min-max,11,17
1986,256A2010-1,WASHER,0.0000,0,KEF,30,10,min-max,3,6
1987,69-52580-4,WASHER,0.0000,0,KEF,30,10,min-max,2,2
1988,216A2011-1,GASKET,0.0000,0,KEF,30,10,min-max,2,2
1989,214C50-2,SWITCH,0.0000,0,KEF,30,10,min-max,2,2
1990,314A6204-224,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
1991,65-45118-2,COVER ASSY,0.0000,0,KEF,30,10,min-max,1,2
1992,65-45118-1,BLOCK ASSY,0.0000,0,KEF,30,10,min-max,1,2
1993,273A2208-2,WASHER,0.0000,0,KEF,30,10,min-max,2,2
1994,273A2208-3,WASHER,0.0000,0,KEF,30,10,min-max,2,2
1995,183A2433-3,SEAL,0.0000,0,KEF,30,10,min-max,2,2
1996,114A4104-3,TARGET,0.0000,0,KEF,30,10,min-max,2,2
1997,140N2138-2,PANE,0.0000,0,KEF,30,10,min-max,1,2
1998,63-8497,Rtnr Ay Nut  Tank Access Door,0.0000,0,KEF,21,10,min-max,11,17
1999,69-78241-2,FITTING,0.0000,0,KEF,30,10,min-max,2,2
2000,314A6204-219,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
2001,183A2433-29,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2002,315A6112-97,PLATE,0.0000,0,KEF,30,10,min-max,2,2
2003,315A6112-100,PLATE,0.0000,0,KEF,30,10,min-max,2,2
2004,69-66047-1,Retainer Brackets-Assy & Details Sidewall,3.0000,0,KEF,9,10,min-max,5,15
2005,315A6516-1,SPACER,0.0000,0,KEF,30,10,min-max,5,10
2006,310A6203-1,CAP,0.0000,0,KEF,30,10,min-max,4,4
2007,113A3172-601,SEAL,0.0000,0,KEF,30,10,min-max,4,4
2008,2PB11T2,Switch Pb Fwd Panel,32.0000,0,KEF,21,10,min-max,2,2
2009,69-52580-6,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2010,84490-1,COUPLING ASSY,1.0000,0,KEF,6,10,min-max,1,2
2011,314A6204-226,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
2012,314A6204-221,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
2013,315A6177-62,BARRIER ASSY,0.0000,0,KEF,30,10,min-max,2,2
2014,313A6510-3,TUBE,0.0000,0,KEF,30,10,min-max,2,2
2015,183A2433-5,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2016,315A6588-1,SEAL ASSY,0.0000,0,KEF,30,10,min-max,2,2
2017,149A4000-91,CLIP ASSY,0.0000,0,KEF,30,10,min-max,3,3
2018,66-25183-5,BUSHING,0.0000,0,KEF,30,10,min-max,2,2
2019,69-40267-3,STOP,0.0000,0,KEF,30,10,min-max,2,2
2020,6F3974,RESTRICTOR,0.0000,0,KEF,30,10,min-max,1,2
2021,MS16624-3143,Retaining Ring,24.0000,0,KEF,11,10,min-max,12,24
2022,TDH7101-3003,RELAY,1.0000,0,KEF,9,10,min-max,0,1
2023,SL4750NA,NUT,20.0000,0,KEF,155,10,min-max,16,16
2024,SLR4124C14,RETAINER,4.0000,0,KEF,10,10,min-max,8,16
2025,SLR4124C12,RETAINER,12.0000,0,KEF,25,10,min-max,8,16
2026,NAS7604U5,SCREW,120.0000,0,KEF,7,10,min-max,30,60
2027,AS1895-23-150,SEAL,10.0000,0,KEF,9,10,min-max,10,10
2028,T8E-H,T8E-H GREASE,3.0000,0,KEF,9,10,min-max,1,2
2029,BACI12AEF4-20,INSERT,260.0000,0,KEF,9,10,min-max,100,200
2030,080-20465-01,Relay Shield Ay,4.0000,0,KEF,59,10,min-max,1,1
2031,AG723000-40,GASKET,1.0000,0,KEF,8,10,min-max,1,2
2032,130-28,BALL,68.0000,0,KEF,13,100,min-max,30,60
2033,40-679,SPRING,33.0000,0,KEF,23,100,min-max,15,30
2034,53-341,"CLIP, RETAINER",84.0000,0,KEF,13,100,min-max,30,60
2035,54-644,"Sleeve, Adjuster",37.0000,0,KEF,139,100,min-max,15,30
2036,549-49,"Ring, Backup",94.0000,0,KEF,139,100,min-max,30,60
2037,BACR12BM211,Ring    Ring-Backup,44.0000,0,KEF,11,100,min-max,10,20
2038,S33865-19W10,"RING,EXCLUDER",137.0000,0,KEF,27,100,min-max,30,60
2039,GA31487-1,"HOUSING ASSEMBLY,PISTON",0.0000,0,KEF,8,10,min-max,1,1
2040,439009019,Mod-Kit Server Lock,2.0000,0,KEF,101,10,min-max,1,5
2041,DAT64-82B1-509,Bearing Actr Nose Gear Steering,4.0000,0,KEF,12,10,min-max,4,4
2042,146N6609-10,RETAINER - SEAL,0.0000,0,KEF,5,10,min-max,1,1
2043,84005-55,OUTBOARD RESTRAINT ASSY,0.0000,0,KEF,30,10,min-max,1,2
2044,84014-62,OUTBOARD RESTR. OVERRID,0.0000,0,KEF,30,10,min-max,1,1
2045,85025-11,ASSEMBLY-CARGO LOCK,0.0000,0,KEF,30,10,min-max,1,1
2046,86040-20,CTR GUIDE/RESTRAINT,2.0000,0,KEF,65,10,min-max,1,2
2047,86087-11,ENGINE PALLET LOCK ASSY,1.0000,0,KEF,34,10,min-max,1,1
2048,86532-10,OUTBOARD RESTRAINT ASSY,1.0000,0,KEF,34,10,min-max,1,1
2049,86560-17,CARGO LOCK ASSEMBLY,1.0000,0,KEF,65,10,min-max,1,1
2050,80115-19,"SHAFT, ROLLER",25.0000,0,KEF,20,10,min-max,6,25
2051,80471-19,"SHAFT, CARGO LOCK",25.0000,0,KEF,20,10,min-max,6,25
2052,80596-10,SPRING,25.0000,0,KEF,14,10,min-max,6,25
2053,80596-11,SPRING,25.0000,0,KEF,20,10,min-max,6,25
2054,81673-220,STUD - TENSION,10.0000,0,KEF,14,10,min-max,3,10
2055,BACB30ZE4-5G,BOLT,350.0000,0,KEF,5,10,min-max,100,350
2056,53128-4-312-190,LANYARD ASSY,6.0000,0,KEF,30,10,min-max,6,6
2057,74-929-1,PISTON,7.0000,0,KEF,85,10,min-max,7,7
2058,186A3003-31,SEAL ASSY,2.0000,0,KEF,11,10,min-max,1,2
2059,69-41730-65,CABLE,3.0000,0,KEF,7,10,min-max,2,3
2060,9-41493-3,Clip Ay Radome Support,4.0000,0,KEF,7,10,min-max,3,4
2061,233T9131-1,Gasket (AOA),2.0000,0,KEF,13,10,min-max,2,2
2062,56-992,"RETAINER, SEAL",30.0000,0,KEF,19,100,min-max,6,30
2063,42FLW524,Nut,90.0000,0,KEF,13,10,min-max,50,100
2064,43-1486,Bolt,50.0000,0,KEF,21,100,min-max,24,48
2065,63-533,Nut     Wheel Ay,18.0000,0,KEF,20,100,min-max,120,500
2066,400WSS24,Clip,4.0000,0,KEF,9,10,min-max,2,4
2067,NAS77-4-038,"BUSHING - FLANGED, SLIDING",5.0000,0,KEF,7,10,min-max,1,1
2068,14M258-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2069,14M200-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2070,14M188-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2071,315A6174-47,SEAL,0.0000,0,KEF,30,10,min-max,1,1
2072,80-207-01,SENSOR,0.0000,0,KEF,30,10,min-max,1,1
2073,14M256-1,SEAL,0.0000,0,KEF,30,10,min-max,1,1
2074,90G183,PRESSURE SWITCH,0.0000,0,KEF,30,10,min-max,1,1
2075,315A6114-1,STRAP,0.0000,0,KEF,30,10,min-max,1,1
2076,314A6510-20,LABYRINTH,0.0000,0,KEF,1,10,min-max,1,1
2077,69-41798-1,SPRING,0.0000,0,KEF,30,10,min-max,3,5
2078,801A50-0006A,SEAL,0.0000,0,KEF,30,10,min-max,3,5
2079,F5C1032-1,Nut,0.0000,0,KEF,30,10,min-max,2,4
2080,161A2113-1,CAP,0.0000,0,KEF,30,10,min-max,3,3
2081,275A5402-1,RETAINER,0.0000,0,KEF,30,10,min-max,2,2
2082,69-78234-2,CHANNEL,0.0000,0,KEF,30,10,min-max,1,2
2083,273A2208-1,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2084,113A3172-611,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2085,161A2115-1,SHIM,0.0000,0,KEF,30,10,min-max,2,2
2086,161A2127-1,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2087,149A6115-1,BUSHING,0.0000,0,KEF,30,10,min-max,2,2
2088,114A4104-4,TARGET,0.0000,0,KEF,30,10,min-max,2,2
2089,63-9386-1,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2090,74-808,Piston,18.0000,0,KEF,13,10,min-max,12,18
2091,115-392,Insulator Dc-8,18.0000,0,KEF,9,10,min-max,12,18
2092,473597-5,SMOKE DETECTOR,4.0000,0,KEF,18,10,min-max,2,3
2093,60B50059-606,Hose Assy,1.0000,0,KEF,10,10,min-max,1,1
2094,26-403,BUSHING,41.0000,0,KEF,34,100,min-max,30,60
2095,26-424,BUSHING,18.0000,0,KEF,26,100,min-max,30,60
2096,45-308,"Tube, Adjuster",24.0000,0,KEF,13,100,min-max,30,60
2097,549-6,"RING, BACKUP",23.0000,0,KEF,20,100,min-max,30,80
2098,68-1573,ORING,15.0000,0,KEF,27,100,min-max,30,60
2099,N5000-125,Ring    Retaining,189.0000,0,KEF,5,100,min-max,30,60
2100,149A6301-1,CABLE ASSY,1.0000,0,KEF,7,10,min-max,1,1
2101,452T3215U36,ANGLE,0.0000,0,KEF,5,10,min-max,1,1
2102,35646-2-255,ELEMENT,0.0000,0,KEF,30,10,min-max,1,1
2103,AMBK15-4004,LINK ASSY,0.0000,0,KEF,30,10,min-max,1,1
2104,315A6105-3,LIMITER ASSY,0.0000,0,KEF,30,10,min-max,1,1
2105,66-15645-1,SPRING,0.0000,0,KEF,30,10,min-max,3,5
2106,140T2410-22,Clip Spring  Retainer  Pass Wdo,26.0000,0,KEF,8,10,min-max,10,20
2107,315A6112-98,PLATE,0.0000,0,KEF,30,10,min-max,2,2
2108,183A2443-19,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2109,275A1112-1,CUP,0.0000,0,KEF,30,10,min-max,2,2
2110,315A6112-99,PLATE,0.0000,0,KEF,30,10,min-max,2,2
2111,411A2750-8,HANDLE ASSY,0.0000,0,KEF,30,10,min-max,2,2
2112,183A2443-23,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2113,273A2207-1,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2114,183A2443-21,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2115,183A2433-31,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2116,183A2423-3,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2117,183A2433-33,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2118,149A4000-96,CLIP ASSY,0.0000,0,KEF,30,10,min-max,3,3
2119,BACB30PN14-37M,BOLT,30.0000,0,KEF,43,10,min-max,16,16
2120,J082269-7,Ball Unit,12.0000,0,KEF,25,10,min-max,12,12
2121,7578929,CASE,4.0000,0,KEF,20,10,min-max,3,5
2122,122555-5,Screw   Csk Hd,9.0000,0,KEF,5,10,min-max,10,20
2123,ASPFFDT06-13,pin,81.0000,0,KEF,8,10,min-max,30,60
2124,HL31D8-6,pin,271.0000,0,KEF,8,10,min-max,90,180
2125,312N5309-21,Tube Ay,1.0000,0,KEF,12,10,min-max,1,1
2126,146T6201-26,DEPRESSOR,1.0000,0,KEF,11,10,min-max,1,1
2127,68-1460,ORING,62.0000,0,KEF,21,100,min-max,30,60
2128,N5000-150H,Retaining ring,139.0000,0,KEF,34,100,min-max,30,60
2129,4812-133,Plate   Plate-Mounting (Mold,6.0000,0,KEF,37,10,min-max,5,10
2130,BACB30LR5-5G,BOLT,14.0000,0,KEF,7,10,min-max,10,15
2131,S277A501-201,TIRE PRESSURE SENSOR/FILL VALVE,20.0000,0,KEF,49,10,min-max,2,4
2132,148A7240-46,FAIRING ASSY,1.0000,0,KEF,8,10,min-max,1,1
2133,163A3001-2,CARTRIDGE ASSY,0.0000,0,KEF,30,10,min-max,1,1
2134,PS890B2,SEALANT,9.0000,0,KEF,17,10,min-max,8,8
2135,PTX300-8009-3,TRANSDUCER,1.0000,0,KEF,4,10,min-max,1,1
2136,84006-66,OUTBOARD RESTRAINT ASSY,0.0000,0,KEF,30,10,min-max,1,1
2137,84009-50,OUTBOARD RESTRAINT ASSY,0.0000,0,KEF,30,10,min-max,1,1
2138,86035-11,SIDE GUIDE ASSEMBLY,0.0000,0,KEF,30,10,min-max,1,1
2139,86093-20,ASSY-CTRLINE RESTRAINT,1.0000,0,KEF,34,10,min-max,1,1
2140,86552-10,SIDE RESTRAINT ASSY,2.0000,0,KEF,65,10,min-max,1,2
2141,86560-10,CARGO LOCK ASSEMBLY,4.0000,0,KEF,14,10,min-max,2,4
2142,86564-10,CARGO LOCK,1.0000,0,KEF,33,10,min-max,1,1
2143,80334-11,BALL TRANSFER ASSY,50.0000,0,KEF,20,10,min-max,13,50
2144,80466-20,"PAWL, INNER",25.0000,0,KEF,20,10,min-max,6,25
2145,81673-219,STUD - TENSION,10.0000,0,KEF,14,10,min-max,3,10
2146,BACB30XD3K10G,BOLT,316.0000,0,KEF,7,10,min-max,100,350
2147,1322M54G01,SEAL - BULB,1.0000,0,KEF,5,10,min-max,1,1
2148,A420-066923-02,SOLENOID,0.0000,0,KEF,5,10,min-max,2,12
2149,387BP,LAMP,28.0000,0,KEF,6,10,min-max,6,24
2150,417A2431-2,CAP,4.0000,0,KEF,7,10,min-max,2,4
2151,4A3902-1,BAR ASSY,1.0000,0,KEF,15,10,min-max,2,2
2152,501-904-9003,ISOLATOR,1.0000,0,KEF,4,10,min-max,1,1
2153,FA576,Grommet,40.0000,0,KEF,21,10,min-max,1,2
2154,GA31491,"TUBE ASSEMBLY, TORQUE",0.0000,0,KEF,65,10,min-max,1,2
2155,14M220-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2156,14M187-1,SEAL,0.0000,0,KEF,30,10,min-max,2,2
2157,315A6174-46,SEAL,0.0000,0,KEF,30,10,min-max,1,1
2158,315A6174-28,FIRESEAL ASSY,0.0000,0,KEF,30,10,min-max,1,1
2159,69B00095-1,"SPRING, SPRING-PIN RETAINER",0.0000,0,KEF,30,10,min-max,2,4
2160,69-52580-5,WASHER,0.0000,0,KEF,30,10,min-max,2,2
2161,65C28101-2,Retainer Washer Assy-Sidewall,3.0000,0,KEF,9,10,min-max,15,25
2162,315W3524-9,PAD,0.0000,0,KEF,30,10,min-max,11,11
2163,127H4,GROMMET,0.0000,0,KEF,30,10,min-max,5,10
2164,315W1163-73,WASHER,0.0000,0,KEF,30,10,min-max,5,10
2165,65-45871-504,Gate Ay Upr Fwd Galley Door,0.0000,0,KEF,21,10,min-max,8,8
2166,310A6203-2,CAP,0.0000,0,KEF,30,10,min-max,3,6
2167,114A1010-3,WASHER,0.0000,0,KEF,30,10,min-max,5,5
2168,66-19995-2,WASHER,0.0000,0,KEF,30,10,min-max,2,4
2169,F5C832-1,Nut Nut-Chromel,0.0000,0,KEF,30,10,min-max,2,4
2170,66-20193-1,Seal    Half Ball Pressure,0.0000,0,KEF,21,10,min-max,2,4
2171,69-41797-7,LUG ASSY,0.0000,0,KEF,30,10,min-max,3,3
2172,310A6703-1,CAP,0.0000,0,KEF,30,10,min-max,3,3
2173,110A0113-307,RING,0.0000,0,KEF,30,10,min-max,3,3
2174,SP20257,ACTUATOR,0.0000,0,KEF,30,10,min-max,3,3
2175,SP20367,SNUBBER,0.0000,0,KEF,30,10,min-max,3,3
2176,KDAGX4F001,RELAY,3.0000,0,KEF,5,10,min-max,3,3
2177,69-78241-1,FITTING,0.0000,0,KEF,30,10,min-max,2,2
2178,66-14800-2,PIN,0.0000,0,KEF,30,10,min-max,2,2
2179,69-41796-5,SCREW,0.0000,0,KEF,30,10,min-max,2,2
2180,411N2016-32,HUB ASSY,0.0000,0,KEF,30,10,min-max,2,2
2181,314A6204-220,RUBSTRIP,0.0000,0,KEF,7,10,min-max,2,2
2182,314A6204-223,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
2183,314A6204-222,RUBSTRIP,0.0000,0,KEF,7,10,min-max,2,2
2184,314A6204-225,RUBSTRIP,0.0000,0,KEF,30,10,min-max,2,2
2185,ABC57021-4,CABLE ASSY,0.0000,0,KEF,30,10,min-max,1,2
2186,56090-24,PIN,0.0000,0,KEF,30,10,min-max,1,2
2187,35594-4-255,ELEMENT,0.0000,0,KEF,30,10,min-max,1,2
2188,315A6177-61,BARRIER ASSY,0.0000,0,KEF,30,10,min-max,2,2
2189,411A2128-8A,BARRIER,0.0000,0,KEF,30,10,min-max,2,2
2190,411A2128-7A,BARRIER,0.0000,0,KEF,30,10,min-max,2,2
